healpix, glon, glat, ra, dec
7794, 22.92117, 23.70556, 257.34375, 2.38802
7795, 24.79367, 23.03740, 258.75000, 3.58332
7796, 26.20583, 20.55538, 261.56250, 3.58332
7797, 28.02601, 19.86126, 262.96875, 4.78019
7798, 26.64915, 22.35238, 260.15625, 4.78019
7799, 28.48859, 21.65305, 261.56250, 5.97916
7800, 23.33700, 25.51054, 255.93750, 3.58332
7801, 25.23341, 24.83682, 257.34375, 4.78019
7802, 23.77116, 27.31283, 254.53125, 4.78019
7803, 25.69357, 26.63287, 255.93750, 5.97916
7804, 27.11134, 24.14606, 258.75000, 5.97916
7805, 28.97185, 23.44083, 260.15625, 7.18076
7806, 27.59594, 25.93564, 257.34375, 7.18076
7807, 29.47938, 25.22377, 258.75000, 8.38554
7808, 358.97865, 34.98291, 236.25000, -8.38554
7809, 1.20059, 34.72188, 237.65625, -7.18076
7810, 358.93916, 36.82456, 234.84375, -7.18076
7811, 1.21426, 36.56449, 236.25000, -5.97916
7812, 3.40608, 34.41035, 239.06250, -5.97916
7813, 5.59277, 34.05089, 240.46875, -4.78019
7814, 3.47166, 36.25283, 237.65625, -4.78019
7815, 5.70877, 35.89220, 239.06250, -3.58332
7816, 358.88430, 38.66669, 233.43750, -5.97916
7817, 1.21749, 38.40775, 234.84375, -4.78019
7818, 358.81506, 40.50918, 232.03125, -4.78019
7819, 1.21178, 40.25150, 233.43750, -3.58332
7820, 3.53160, 38.09597, 236.25000, -3.58332
7821, 5.82375, 37.73404, 237.65625, -2.38802
7822, 3.58786, 39.93959, 234.84375, -2.38802
7823, 5.94012, 39.57620, 236.25000, -1.19375
7824, 7.75870, 33.64617, 241.87500, -3.58332
7825, 9.90231, 33.19891, 243.28125, -2.38802
7826, 7.92343, 35.48532, 240.46875, -2.38802
7827, 10.11392, 35.03498, 241.87500, -1.19375
7828, 12.02243, 32.71189, 244.68750, -1.19375
7829, 14.11824, 32.18789, 246.09375, 0.00000
7830, 12.27895, 34.54401, 243.28125, 0.00000
7831, 14.41762, 34.01530, 244.68750, 1.19375
7832, 8.09156, 37.32475, 239.06250, -1.19375
7833, 10.33313, 36.87095, 240.46875, 0.00000
7834, 8.26591, 39.16419, 237.65625, 0.00000
7835, 10.56314, 38.70651, 239.06250, 1.19375
7836, 12.54703, 36.37557, 241.87500, 1.19375
7837, 14.73226, 35.84157, 243.28125, 2.38802
7838, 12.83020, 38.20617, 240.46875, 2.38802
7839, 15.06603, 37.66623, 241.87500, 3.58332
7840, 358.73249, 42.35190, 230.62500, -3.58332
7841, 1.19873, 42.09562, 232.03125, -2.38802
7842, 358.63764, 44.19475, 229.21875, -2.38802
7843, 1.18007, 43.93997, 230.62500, -1.19375
7844, 3.64260, 41.78353, 233.43750, -1.19375
7845, 6.06055, 41.41846, 234.84375, 0.00000
7846, 3.69819, 43.62761, 232.03125, 0.00000
7847, 6.18801, 43.26058, 233.43750, 1.19375
7848, 358.53166, 46.03763, 227.81250, -1.19375
7849, 1.15774, 45.78443, 229.21875, 0.00000
7850, 358.41578, 47.88046, 226.40625, 0.00000
7851, 1.13387, 47.62889, 227.81250, 1.19375
7852, 3.75730, 45.47166, 230.62500, 1.19375
7853, 6.32587, 45.10233, 232.03125, 2.38802
7854, 3.82296, 47.31550, 229.21875, 2.38802
7855, 6.47797, 46.94344, 230.62500, 3.58332
7856, 8.44963, 41.00336, 236.25000, 1.19375
7857, 10.80751, 40.54128, 237.65625, 2.38802
7858, 8.64625, 42.84195, 234.84375, 2.38802
7859, 11.07029, 42.37488, 236.25000, 3.58332
7860, 13.13244, 40.03534, 239.06250, 3.58332
7861, 15.42321, 39.48872, 240.46875, 4.78019
7862, 13.45820, 41.86262, 237.65625, 4.78019
7863, 15.80866, 41.30847, 239.06250, 5.97916
7864, 8.85975, 44.67963, 233.43750, 3.58332
7865, 11.35604, 44.20687, 234.84375, 4.78019
7866, 9.09474, 46.51605, 232.03125, 4.78019
7867, 11.66999, 46.03677, 233.43750, 5.97916
7868, 13.81255, 43.68744, 236.25000, 5.97916
7869, 16.22786, 43.12477, 237.65625, 7.18076
7870, 14.20130, 45.50918, 234.84375, 7.18076
7871, 16.68708, 44.93688, 236.25000, 8.38554
7872, 16.18930, 31.62975, 247.50000, 1.19375
7873, 18.23544, 31.04026, 248.90625, 2.38802
7874, 16.52942, 33.45173, 246.09375, 2.38802
7875, 18.61419, 32.85618, 247.50000, 3.58332
7876, 20.25684, 30.42223, 250.31250, 3.58332
7877, 22.25391, 29.77847, 251.71875, 4.78019
7878, 20.67210, 32.23156, 248.90625, 4.78019
7879, 22.70360, 31.58071, 250.31250, 5.97916
7880, 16.88828, 35.27192, 244.68750, 3.58332
7881, 19.01491, 34.66960, 246.09375, 4.78019
7882, 17.27000, 37.08976, 243.28125, 4.78019
7883, 19.44194, 36.47985, 244.68750, 5.97916
7884, 21.11233, 34.03758, 247.50000, 5.97916
7885, 23.18104, 33.37880, 248.90625, 7.18076
7886, 21.58206, 35.83955, 246.09375, 7.18076
7887, 23.69091, 35.17191, 247.50000, 8.38554
7888, 24.22731, 29.11174, 253.12500, 5.97916
7889, 26.17790, 28.42477, 254.53125, 7.18076
7890, 24.70941, 30.90647, 251.71875, 7.18076
7891, 26.69047, 30.21167, 253.12500, 8.38554
7892, 28.10674, 27.72029, 255.93750, 8.38554
7893, 30.01504, 27.00096, 257.34375, 9.59407
7894, 28.64791, 29.49906, 254.53125, 9.59407
7895, 30.58305, 28.77139, 255.93750, 10.80692
7896, 25.22183, 32.69619, 250.31250, 8.38554
7897, 27.23572, 31.99262, 251.71875, 9.59407
7898, 25.76937, 34.47992, 248.90625, 9.59407
7899, 27.81857, 33.76657, 250.31250, 10.80692
7900, 29.22397, 31.27094, 253.12500, 10.80692
7901, 31.18800, 30.53396, 254.53125, 12.02470
7902, 29.83989, 33.03477, 251.71875, 12.02470
7903, 31.83491, 32.28739, 253.12500, 13.24801
7904, 17.67917, 38.90461, 241.87500, 5.97916
7905, 19.90013, 38.28618, 243.28125, 7.18076
7906, 18.12095, 40.71574, 240.46875, 7.18076
7907, 20.39488, 40.08775, 241.87500, 8.38554
7908, 22.08633, 37.63661, 244.68750, 8.38554
7909, 24.23841, 36.95905, 246.09375, 9.59407
7910, 22.63077, 39.42780, 243.28125, 9.59407
7911, 24.82934, 38.73916, 244.68750, 10.80692
7912, 18.60118, 42.52235, 239.06250, 8.38554
7913, 20.93235, 41.88362, 240.46875, 9.59407
7914, 19.12652, 44.32351, 237.65625, 9.59407
7915, 21.51948, 43.67270, 239.06250, 10.80692
7916, 23.22174, 41.21203, 241.87500, 10.80692
7917, 25.47023, 40.51098, 243.28125, 12.02470
7918, 23.86643, 42.98805, 240.46875, 12.02470
7919, 26.16842, 42.27309, 241.87500, 13.24801
7920, 26.35735, 36.25661, 247.50000, 10.80692
7921, 28.44443, 35.53234, 248.90625, 12.02470
7922, 26.99172, 38.02503, 246.09375, 12.02470
7923, 29.11932, 37.28857, 247.50000, 13.24801
7924, 30.50117, 34.78925, 250.31250, 13.24801
7925, 32.52932, 34.03030, 251.71875, 14.47751
7926, 31.21388, 36.53291, 248.90625, 14.47751
7927, 33.27732, 35.76106, 250.31250, 15.71386
7928, 27.67909, 39.78379, 244.68750, 13.24801
7929, 29.84995, 39.03375, 246.09375, 14.47751
7930, 28.42692, 41.53131, 243.28125, 14.47751
7931, 30.64380, 40.76611, 244.68750, 15.71386
7932, 31.98475, 38.26407, 247.50000, 15.71386
7933, 34.08565, 37.47788, 248.90625, 16.95776
7934, 32.82127, 39.98082, 246.09375, 16.95776
7935, 34.96178, 39.17867, 247.50000, 18.20996
7936, 28.06935, 11.97782, 270.00000, 1.19375
7937, 29.81158, 11.27796, 271.40625, 2.38802
7938, 28.49225, 13.77556, 268.59375, 2.38802
7939, 30.24513, 13.07275, 270.00000, 3.58332
7940, 31.54640, 10.57129, 272.81250, 3.58332
7941, 33.27491, 9.86014, 274.21875, 4.78019
7942, 31.98968, 12.36315, 271.40625, 4.78019
7943, 33.72703, 11.64909, 272.81250, 5.97916
7944, 28.92516, 15.57152, 267.18750, 3.58332
7945, 30.69018, 14.86522, 268.59375, 4.78019
7946, 29.37091, 17.36505, 265.78125, 4.78019
7947, 31.14961, 16.65466, 267.18750, 5.97916
7948, 32.44592, 14.15212, 270.00000, 5.97916
7949, 34.19353, 13.43458, 271.40625, 7.18076
7950, 32.91802, 15.93747, 268.59375, 7.18076
7951, 34.67734, 15.21586, 270.00000, 8.38554
7952, 34.99822, 9.14683, 275.62500, 5.97916
7953, 36.71747, 8.43366, 277.03125, 7.18076
7954, 35.45832, 10.93291, 274.21875, 7.18076
7955, 37.18475, 10.21695, 275.62500, 8.38554
7956, 38.43381, 7.72297, 278.43750, 8.38554
7957, 40.14840, 7.01705, 279.84375, 9.59407
7958, 38.90749, 9.50353, 277.03125, 9.59407
7959, 40.62774, 8.79499, 278.43750, 10.80692
7960, 35.93421, 12.71497, 272.81250, 8.38554
7961, 37.66919, 11.99564, 274.21875, 9.59407
7962, 36.42884, 14.49222, 271.40625, 9.59407
7963, 38.17378, 13.76892, 272.81250, 10.80692
7964, 39.39971, 11.27894, 275.62500, 10.80692
7965, 41.12702, 10.56721, 277.03125, 12.02470
7966, 39.91347, 13.04833, 274.21875, 12.02470
7967, 41.64921, 12.33282, 275.62500, 13.24801
7968, 29.83250, 19.15543, 264.37500, 5.97916
7969, 31.62644, 18.44035, 265.78125, 7.18076
7970, 30.31311, 20.94192, 262.96875, 7.18076
7971, 32.12389, 20.22146, 264.37500, 8.38554
7972, 33.40904, 17.71843, 267.18750, 8.38554
7973, 35.18155, 16.99212, 268.59375, 9.59407
7974, 33.92222, 19.49416, 265.78125, 9.59407
7975, 35.70943, 18.76245, 267.18750, 10.80692
7976, 30.81611, 22.72369, 261.56250, 8.38554
7977, 32.64539, 21.99715, 262.96875, 9.59407
7978, 31.34515, 24.49985, 260.15625, 9.59407
7979, 33.19460, 23.76646, 261.56250, 10.80692
7980, 34.46103, 21.26373, 264.37500, 10.80692
7981, 36.26447, 20.52590, 265.78125, 12.02470
7982, 35.02918, 23.02613, 262.96875, 12.02470
7983, 36.85039, 22.28139, 264.37500, 13.24801
7984, 36.94530, 16.26381, 270.00000, 10.80692
7985, 38.70163, 15.53590, 271.40625, 12.02470
7986, 37.48690, 18.02879, 268.59375, 12.02470
7987, 39.25606, 17.29558, 270.00000, 13.24801
7988, 40.45190, 14.81078, 272.81250, 13.24801
7989, 42.19750, 14.09086, 274.21875, 14.47751
7990, 41.01835, 16.56527, 271.40625, 14.47751
7991, 42.77523, 15.84026, 272.81250, 15.71386
7992, 38.05715, 19.78614, 267.18750, 13.24801
7993, 39.84061, 19.04691, 268.59375, 14.47751
7994, 38.65981, 21.53475, 265.78125, 14.47751
7995, 40.45905, 20.78870, 267.18750, 15.71386
7996, 41.61637, 18.31066, 270.00000, 15.71386
7997, 43.38598, 17.57984, 271.40625, 16.95776
7998, 42.24975, 20.04572, 268.59375, 16.95776
7999, 44.03357, 19.30830, 270.00000, 18.20996
8000, 41.86239, 6.31824, 281.25000, 10.80692
8001, 43.57691, 5.62886, 282.65625, 12.02470
8002, 42.34671, 8.09365, 279.84375, 12.02470
8003, 44.06558, 7.40188, 281.25000, 13.24801
8004, 45.29308, 4.95125, 284.06250, 13.24801
8005, 47.01197, 4.28778, 285.46875, 14.47751
8006, 45.78550, 6.72202, 282.65625, 14.47751
8007, 47.50762, 6.05647, 284.06250, 15.71386
8008, 42.85236, 9.86280, 278.43750, 13.24801
8009, 44.57697, 9.16810, 279.84375, 14.47751
8010, 43.38233, 11.62476, 277.03125, 14.47751
8011, 45.11412, 10.92655, 278.43750, 15.71386
8012, 46.30208, 8.48546, 281.25000, 15.71386
8013, 48.02888, 7.81730, 282.65625, 16.95776
8014, 46.84586, 10.24058, 279.84375, 16.95776
8015, 48.57884, 9.56928, 281.25000, 18.20996
8016, 48.73463, 3.64084, 286.87500, 15.71386
8017, 50.46205, 3.01283, 288.28125, 16.95776
8018, 49.23302, 5.40761, 285.46875, 16.95776
8019, 50.96276, 4.77789, 286.87500, 18.20996
8020, 52.19517, 2.40620, 289.68750, 18.20996
8021, 53.93485, 1.82343, 291.09375, 19.47122
8022, 52.69784, 4.16977, 288.28125, 19.47122
8023, 54.43922, 3.58575, 289.68750, 20.74238
8024, 49.75854, 7.16605, 284.06250, 18.20996
8025, 51.49217, 6.53415, 285.46875, 19.47122
8026, 50.31428, 8.91511, 282.65625, 19.47122
8027, 52.05340, 8.28053, 284.06250, 20.74238
8028, 53.23086, 5.92410, 286.87500, 20.74238
8029, 54.97563, 5.33844, 288.28125, 22.02431
8030, 53.79735, 7.66809, 285.46875, 22.02431
8031, 55.54726, 7.08034, 286.87500, 23.31796
8032, 43.93981, 13.37853, 275.62500, 15.71386
8033, 45.68021, 12.67620, 277.03125, 16.95776
8034, 44.52818, 15.12298, 274.21875, 16.95776
8035, 46.27865, 14.41588, 275.62500, 18.20996
8036, 47.42006, 11.98630, 278.43750, 18.20996
8037, 49.16073, 11.31128, 279.84375, 19.47122
8038, 48.02810, 13.72140, 277.03125, 19.47122
8039, 49.77799, 13.04204, 278.43750, 20.74238
8040, 45.15102, 16.85690, 272.81250, 18.20996
8041, 46.91305, 16.14432, 274.21875, 19.47122
8042, 45.81218, 18.57893, 271.40625, 19.47122
8043, 47.58727, 17.86010, 272.81250, 20.74238
8044, 48.67363, 15.44458, 275.62500, 20.74238
8045, 50.43430, 14.76019, 277.03125, 22.02431
8046, 49.36052, 17.15433, 274.21875, 22.02431
8047, 51.13360, 16.46418, 275.62500, 23.31796
8048, 50.90352, 10.65362, 281.25000, 20.74238
8049, 52.64975, 10.01583, 282.65625, 22.02431
8050, 51.52973, 12.38029, 279.84375, 22.02431
8051, 53.28473, 11.73872, 281.25000, 23.31796
8052, 54.40066, 9.40049, 284.06250, 23.31796
8053, 56.15749, 8.81018, 285.46875, 24.62432
8054, 55.04435, 11.11991, 282.65625, 24.62432
8055, 56.80995, 10.52652, 284.06250, 25.94448
8056, 52.19662, 14.09370, 278.43750, 23.31796
8057, 53.96210, 13.44769, 279.84375, 24.62432
8058, 52.90817, 15.79222, 277.03125, 24.62432
8059, 54.68590, 15.14108, 278.43750, 25.94448
8060, 55.73224, 12.82481, 281.25000, 25.94448
8061, 57.50852, 12.22776, 282.65625, 27.27961
8062, 56.46842, 14.51346, 279.84375, 27.27961
8063, 58.25738, 13.91209, 281.25000, 28.63099
8064, 31.90414, 26.26944, 258.75000, 10.80692
8065, 33.77549, 25.52835, 260.15625, 12.02470
8066, 32.49734, 28.03137, 257.34375, 12.02470
8067, 34.39236, 27.28165, 258.75000, 13.24801
8068, 35.63065, 24.78026, 261.56250, 13.24801
8069, 37.47123, 24.02776, 262.96875, 14.47751
8070, 36.26977, 26.52489, 260.15625, 14.47751
8071, 38.13132, 25.76368, 261.56250, 15.71386
8072, 33.12939, 29.78443, 255.93750, 13.24801
8073, 35.04986, 29.02509, 257.34375, 14.47751
8074, 33.80535, 31.52728, 254.53125, 14.47751
8075, 35.75309, 30.75721, 255.93750, 15.71386
8076, 36.95122, 28.25862, 258.75000, 15.71386
8077, 38.83537, 27.48769, 260.15625, 16.95776
8078, 37.68011, 29.97993, 257.34375, 16.95776
8079, 39.58847, 29.19815, 258.75000, 18.20996
8080, 39.29892, 23.27337, 264.37500, 15.71386
8081, 41.11545, 22.51964, 265.78125, 16.95776
8082, 39.97884, 25.00061, 262.96875, 16.95776
8083, 41.81417, 24.23826, 264.37500, 18.20996
8084, 42.92258, 21.76908, 267.18750, 18.20996
8085, 44.72209, 21.02420, 268.59375, 19.47122
8086, 43.63923, 23.47918, 265.78125, 19.47122
8087, 45.45593, 22.72592, 267.18750, 20.74238
8088, 40.70427, 26.71492, 261.56250, 18.20996
8089, 42.55994, 25.94292, 262.96875, 19.47122
8090, 41.48032, 28.41455, 260.15625, 19.47122
8091, 43.35785, 27.63180, 261.56250, 20.74238
8092, 44.40444, 25.17430, 264.37500, 20.74238
8093, 46.23985, 24.41165, 265.78125, 22.02431
8094, 45.22330, 26.85252, 262.96875, 22.02431
8095, 47.07894, 26.07935, 264.37500, 23.31796
8096, 34.53077, 33.25839, 253.12500, 15.71386
8097, 36.50760, 32.47637, 254.53125, 16.95776
8098, 35.31176, 34.97603, 251.71875, 16.95776
8099, 37.31950, 34.18073, 253.12500, 18.20996
8100, 38.46198, 31.68706, 255.93750, 18.20996
8101, 40.39618, 30.89321, 257.34375, 19.47122
8102, 39.30292, 33.37803, 254.53125, 19.47122
8103, 41.26453, 32.57077, 255.93750, 20.74238
8104, 36.15504, 36.67825, 250.31250, 18.20996
8105, 38.19546, 35.86819, 251.71875, 19.47122
8106, 37.06802, 38.36282, 248.90625, 19.47122
8107, 39.14281, 37.53636, 250.31250, 20.74238
8108, 40.20956, 35.05063, 253.12500, 20.74238
8109, 42.20011, 34.22845, 254.53125, 22.02431
8110, 41.18914, 36.70229, 251.71875, 22.02431
8111, 43.21007, 35.86356, 253.12500, 23.31796
8112, 42.31253, 30.09756, 258.75000, 20.74238
8113, 44.21343, 29.30280, 260.15625, 22.02431
8114, 43.20690, 31.76171, 257.34375, 22.02431
8115, 45.13265, 30.95361, 258.75000, 23.31796
8116, 46.10133, 28.51163, 261.56250, 23.31796
8117, 47.97870, 27.72672, 262.96875, 24.62432
8118, 47.04447, 30.14919, 260.15625, 24.62432
8119, 48.94506, 29.35118, 261.56250, 25.94448
8120, 44.16995, 33.40449, 255.93750, 23.31796
8121, 46.12197, 32.58155, 257.34375, 24.62432
8122, 45.20874, 35.02307, 254.53125, 24.62432
8123, 47.18836, 34.18365, 255.93750, 25.94448
8124, 48.05912, 31.76241, 258.75000, 25.94448
8125, 49.98439, 30.94980, 260.15625, 27.27961
8126, 49.15219, 33.34812, 257.34375, 27.27961
8127, 51.10352, 32.51927, 258.75000, 28.63099
8128, 46.51578, 20.28754, 270.00000, 20.74238
8129, 48.30547, 19.56163, 271.40625, 22.02431
8130, 47.26623, 21.98105, 268.59375, 22.02431
8131, 49.07207, 21.24714, 270.00000, 23.31796
8132, 50.09297, 18.84902, 272.81250, 23.31796
8133, 51.88009, 18.15229, 274.21875, 24.62432
8134, 50.87543, 20.52677, 271.40625, 24.62432
8135, 52.67828, 19.82258, 272.81250, 25.94448
8136, 48.06828, 23.65756, 267.18750, 23.31796
8137, 49.89186, 22.91464, 268.59375, 24.62432
8138, 48.92706, 25.31492, 265.78125, 24.62432
8139, 50.76997, 24.56189, 267.18750, 25.94448
8140, 51.71273, 22.18552, 270.00000, 25.94448
8141, 53.53304, 21.47287, 271.40625, 27.27961
8142, 52.61003, 23.82292, 268.59375, 27.27961
8143, 54.44958, 23.10071, 270.00000, 28.63099
8144, 53.66864, 17.47407, 275.62500, 25.94448
8145, 55.46044, 16.81702, 277.03125, 27.27961
8146, 54.48260, 19.13721, 274.21875, 27.27961
8147, 56.29037, 18.47340, 275.62500, 28.63099
8148, 57.25730, 16.18389, 278.43750, 28.63099
8149, 59.06102, 15.57748, 279.84375, 30.00000
8150, 58.10360, 17.83393, 277.03125, 30.00000
8151, 59.92431, 17.22166, 278.43750, 31.38817
8152, 55.35497, 20.77939, 272.81250, 28.63099
8153, 57.18069, 20.10785, 274.21875, 30.00000
8154, 56.29102, 22.39803, 271.40625, 30.00000
8155, 58.13677, 21.71768, 272.81250, 31.38817
8156, 59.01244, 19.46108, 275.62500, 31.38817
8157, 60.85246, 18.84203, 277.03125, 32.79717
8158, 59.98929, 21.06256, 274.21875, 32.79717
8159, 61.85113, 20.43566, 275.62500, 34.22887
8160, 49.84805, 26.95073, 264.37500, 25.94448
8161, 51.71192, 26.18637, 265.78125, 27.27961
8162, 50.83719, 28.56228, 262.96875, 27.27961
8163, 52.72362, 27.78522, 264.37500, 28.63099
8164, 53.57287, 25.43632, 267.18750, 28.63099
8165, 55.43349, 24.70335, 268.59375, 30.00000
8166, 54.60720, 27.02275, 265.78125, 30.00000
8167, 56.49077, 26.27765, 267.18750, 31.38817
8168, 51.90080, 30.14649, 261.56250, 28.63099
8169, 53.81142, 29.35524, 262.96875, 30.00000
8170, 53.04568, 31.69988, 260.15625, 30.00000
8171, 54.98208, 30.89276, 261.56250, 31.38817
8172, 55.71937, 28.57882, 264.37500, 31.38817
8173, 57.62781, 27.82006, 265.78125, 32.79717
8174, 56.91616, 30.10071, 262.96875, 32.79717
8175, 58.85145, 29.32660, 264.37500, 34.22887
8176, 57.29643, 23.99024, 270.00000, 31.38817
8177, 59.16437, 23.29987, 271.40625, 32.79717
8178, 58.37726, 25.55276, 268.59375, 32.79717
8179, 60.26968, 24.85100, 270.00000, 34.22887
8180, 61.04007, 22.63519, 272.81250, 34.22887
8181, 62.92638, 21.99924, 274.21875, 35.68533
8182, 62.17111, 24.17537, 271.40625, 35.68533
8183, 64.08479, 23.52899, 272.81250, 37.16890
8184, 59.54001, 27.08186, 267.18750, 34.22887
8185, 61.45931, 26.36715, 268.59375, 35.68533
8186, 60.79158, 28.57333, 265.78125, 35.68533
8187, 62.74032, 27.84392, 267.18750, 37.16890
8188, 63.38921, 25.67901, 270.00000, 37.16890
8189, 65.33337, 25.02061, 271.40625, 38.68219
8190, 64.70163, 27.14146, 268.59375, 38.68219
8191, 66.67969, 26.46919, 270.00000, 40.22818
8192, 302.04811, -28.36340, 45.00000, -88.53803
8193, 300.21084, -28.79417, 67.50000, -87.07582
8194, 302.36665, -30.01000, 22.50000, -87.07582
8195, 300.21609, -30.81653, 45.00000, -85.61313
8196, 298.49277, -29.10817, 75.00000, -85.61313
8197, 296.80253, -29.38427, 78.75000, -84.14973
8198, 298.23129, -31.30079, 56.25000, -84.14973
8199, 296.33865, -31.66117, 63.00000, -82.68538
8200, 302.73992, -31.51193, 15.00000, -85.61313
8201, 300.45999, -32.57215, 33.75000, -84.14973
8202, 303.12746, -32.97608, 11.25000, -84.14973
8203, 300.77659, -34.20468, 27.00000, -82.68538
8204, 298.28659, -33.24491, 45.00000, -82.68538
8205, 296.20770, -33.72822, 52.50000, -81.21982
8206, 298.47398, -35.03811, 37.50000, -81.21982
8207, 296.24408, -35.64569, 45.00000, -79.75283
8208, 295.11863, -29.63430, 81.00000, -82.68538
8209, 293.43371, -29.86144, 82.50000, -81.21982
8210, 294.49499, -31.95533, 67.50000, -81.21982
8211, 292.67795, -32.20498, 70.71429, -79.75283
8212, 291.74468, -30.06671, 83.57143, -79.75283
8213, 290.05017, -30.25045, 84.37500, -78.28415
8214, 290.87537, -32.41974, 73.12500, -78.28415
8215, 289.08026, -32.60439, 75.00000, -76.81353
8216, 294.19444, -34.10197, 57.85714, -79.75283
8217, 292.22518, -34.40297, 61.87500, -78.28415
8218, 294.07702, -36.11069, 50.62500, -78.28415
8219, 291.95879, -36.47729, 55.00000, -76.81353
8220, 290.28537, -34.65006, 65.00000, -76.81353
8221, 288.36537, -34.85363, 67.50000, -75.34073
8222, 289.87743, -36.77052, 58.50000, -75.34073
8223, 287.82377, -37.00540, 61.36364, -73.86550
8224, 303.52719, -34.42502, 9.00000, -82.68538
8225, 301.12643, -35.77283, 22.50000, -81.21982
8226, 303.94002, -35.86643, 7.50000, -81.21982
8227, 301.49759, -37.30373, 19.28571, -79.75283
8228, 298.72789, -36.73770, 32.14286, -79.75283
8229, 296.37424, -37.45905, 39.37500, -78.28415
8230, 299.02143, -38.37655, 28.12500, -78.28415
8231, 296.56239, -39.19895, 35.00000, -76.81353
8232, 304.36730, -37.30363, 6.42857, -79.75283
8233, 301.88630, -38.81148, 16.87500, -78.28415
8234, 304.81059, -38.73835, 5.62500, -78.28415
8235, 302.29177, -40.30407, 15.00000, -76.81353
8236, 299.34258, -39.97438, 25.00000, -76.81353
8237, 296.78989, -40.88592, 31.50000, -75.34073
8238, 299.68585, -41.54357, 22.50000, -75.34073
8239, 297.04665, -42.53403, 28.63636, -73.86550
8240, 294.07081, -38.01526, 45.00000, -76.81353
8241, 291.81242, -38.45236, 49.50000, -75.34073
8242, 294.13650, -39.84149, 40.50000, -75.34073
8243, 291.74651, -40.34902, 45.00000, -73.86550
8244, 289.59179, -38.79865, 53.18182, -73.86550
8245, 287.40211, -39.07221, 56.25000, -72.38756
8246, 289.39035, -40.75090, 48.75000, -72.38756
8247, 287.06447, -41.06689, 51.92308, -70.90667
8248, 294.25142, -41.60837, 36.81818, -73.86550
8249, 291.73648, -42.18380, 41.25000, -72.38756
8250, 294.40206, -43.32983, 33.75000, -72.38756
8251, 291.76651, -43.96957, 38.07692, -70.90667
8252, 289.24795, -42.64121, 45.00000, -70.90667
8253, 286.78592, -43.00104, 48.21429, -69.42255
8254, 289.14744, -44.48105, 41.78571, -69.42255
8255, 286.54857, -44.88460, 45.00000, -67.93493
8256, 288.34956, -30.41272, 85.00000, -76.81353
8257, 286.64263, -30.55341, 85.50000, -75.34073
